car_name,car_age,car_make,car_model,car_spec,engine,fuel_type,kilometers_driven,location,mileage,mileage_unit,owner_type,power,price,region,seats,transmission,year,car_category
SKODA RAPID,7,SKODA,RAPID,1.6 TDI AMBITION,1598.0,Diesel,180000,Hyderabad,20.5,kmpl,First,103.5,3.65,South,5.0,Manual,2012,Budget_Friendly
SKODA RAPID,6,SKODA,RAPID,1.6 TDI ACTIVE,1598.0,Diesel,45000,Mumbai,20.5,kmpl,First,103.5,3.65,West,5.0,Manual,2013,Budget_Friendly
SKODA RAPID,1,SKODA,RAPID,1.6 MPI AT STYLE,1598.0,Petrol,21488,Kochi,14.3,kmpl,First,103.52,9.72,South,5.0,Automatic,2018,Budget_Friendly
SKODA RAPID,4,SKODA,RAPID,1.5 TDI AT ELEGANCE,1498.0,Diesel,55000,Delhi,21.66,kmpl,Second,103.52,5.7,North,5.0,Automatic,2015,Budget_Friendly
SKODA RAPID,3,SKODA,RAPID,1.5 TDI AMBITION,1498.0,Diesel,41000,Hyderabad,21.14,kmpl,First,103.52,8.5,South,5.0,Manual,2016,Budget_Friendly
SKODA RAPID,7,SKODA,RAPID,1.6 TDI AMBITION,1598.0,Diesel,72000,Bangalore,20.5,kmpl,First,103.5,4.6,South,5.0,Manual,2012,Budget_Friendly
SKODA RAPID,7,SKODA,RAPID,1.6 TDI ELEGANCE,1598.0,Diesel,62000,Delhi,20.5,kmpl,Second,103.5,3.0,North,5.0,Manual,2012,Budget_Friendly
SKODA RAPID,6,SKODA,RAPID,1.5 TDI ELEGANCE,1498.0,Diesel,23000,Mumbai,21.14,kmpl,First,103.52,4.95,West,5.0,Manual,2013,Budget_Friendly
SKODA RAPID,4,SKODA,RAPID,1.6 MPI AMBITION WITH ALLOY WHEEL,1598.0,Petrol,33000,Mumbai,15.0,kmpl,First,103.52,5.6,West,5.0,Manual,2015,Budget_Friendly
SKODA RAPID,6,SKODA,RAPID,ULTIMA 1.6 MPI AMBITION PLUS,1598.0,Petrol,66700,Bangalore,15.0,kmpl,First,103.5,4.0,South,5.0,Manual,2013,Budget_Friendly
SKODA RAPID,0,SKODA,RAPID,1.6 MPI AMBITION,1598.0,Petrol,21214,Coimbatore,15.41,kmpl,First,103.52,9.66,South,5.0,Manual,2019,Budget_Friendly
SKODA RAPID,7,SKODA,RAPID,1.6 TDI AMBITION,1598.0,Diesel,55000,Chennai,20.5,kmpl,First,103.5,5.9,South,5.0,Manual,2012,Budget_Friendly
SKODA RAPID,6,SKODA,RAPID,ULTIMA 1.6 TDI ELEGANCE,1598.0,Diesel,55000,Hyderabad,20.5,kmpl,First,103.5,8.0,South,5.0,Manual,2013,Budget_Friendly
SKODA SUPERB,7,SKODA,SUPERB,ELEGANCE 2.0 TDI CR AT,1968.0,Diesel,136997,Pune,17.2,kmpl,First,138.1,8.5,West,5.0,Automatic,2012,Budget_Friendly
SKODA SUPERB,7,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,53537,Kochi,13.7,kmpl,First,157.75,6.89,South,5.0,Automatic,2012,Budget_Friendly
SKODA SUPERB,2,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,26000,Hyderabad,14.67,kmpl,First,177.46,26.0,South,5.0,Automatic,2017,Luxury_Cars
SKODA SUPERB,0,SKODA,SUPERB,L&K 1.8 TSI AT,1798.0,Petrol,13747,Kochi,14.67,kmpl,First,177.46,27.3,South,5.0,Automatic,2019,Luxury_Cars
SKODA SUPERB,9,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,57000,Hyderabad,13.7,kmpl,First,157.75,7.25,South,5.0,Automatic,2010,Budget_Friendly
SKODA SUPERB,9,SKODA,SUPERB,1.8 TSI MT,1798.0,Petrol,53293,Hyderabad,13.14,kmpl,First,160.0,6.0,South,5.0,Manual,2010,Budget_Friendly
SKODA SUPERB,7,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,95000,Mumbai,13.7,kmpl,First,157.75,10.0,West,5.0,Automatic,2012,Mid-Range
SKODA SUPERB,10,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,108000,Pune,13.7,kmpl,First,157.75,4.35,West,5.0,Automatic,2009,Budget_Friendly
SKODA SUPERB,5,SKODA,SUPERB,2009-2014 ELEGANCE 2.0 TDI MT,1968.0,Diesel,93325,Jaipur,17.2,kmpl,Second,138.1,14.45,North,5.0,Manual,2014,Mid-Range
SKODA SUPERB,4,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,56073,Mumbai,13.7,kmpl,First,157.75,13.25,West,5.0,Automatic,2015,Mid-Range
SKODA SUPERB,5,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,80000,Delhi,13.7,kmpl,First,157.75,10.75,North,5.0,Automatic,2014,Mid-Range
SKODA SUPERB,8,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,46000,Mumbai,13.7,kmpl,First,157.75,4.9,West,5.0,Automatic,2011,Budget_Friendly
SKODA SUPERB,7,SKODA,SUPERB,1.8 TSI MT,1798.0,Petrol,282000,Pune,13.14,kmpl,First,160.0,3.3,West,5.0,Manual,2012,Budget_Friendly
SKODA SUPERB,7,SKODA,SUPERB,2.5 TDI AT,2496.0,Diesel,83000,Delhi,11.9,kmpl,First,163.2,6.75,North,5.0,Automatic,2012,Budget_Friendly
SKODA SUPERB,3,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,56674,Kochi,13.7,kmpl,First,157.75,14.05,South,5.0,Automatic,2016,Mid-Range
SKODA SUPERB,9,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,62004,Mumbai,14.67,kmpl,Second,177.46,3.75,West,5.0,Automatic,2010,Budget_Friendly
SKODA SUPERB,9,SKODA,SUPERB,3.6 V6 FSI,3597.0,Petrol,54000,Hyderabad,14.363617021276596,kmpl,First,262.6,6.0,South,5.0,Automatic,2010,Budget_Friendly
SKODA SUPERB,5,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,38000,Delhi,13.7,kmpl,First,157.75,11.6,North,5.0,Automatic,2014,Mid-Range
SKODA SUPERB,5,SKODA,SUPERB,ELEGANCE 1.8 TSI MT,1798.0,Petrol,136000,Pune,13.1,kmpl,First,157.75,9.5,West,5.0,Manual,2014,Budget_Friendly
SKODA SUPERB,8,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,73783,Kochi,13.7,kmpl,Second,157.75,5.23,South,5.0,Automatic,2011,Budget_Friendly
SKODA SUPERB,3,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,61648,Kochi,13.7,kmpl,First,157.75,14.23,South,5.0,Automatic,2016,Mid-Range
SKODA SUPERB,9,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,67000,Mumbai,13.7,kmpl,First,157.75,4.7,West,5.0,Automatic,2010,Budget_Friendly
SKODA SUPERB,6,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,82000,Delhi,13.7,kmpl,First,157.75,7.25,North,5.0,Automatic,2013,Budget_Friendly
SKODA SUPERB,9,SKODA,SUPERB,1.8 TFSI MT,1798.0,Petrol,48002,Ahmedabad,13.14,kmpl,Second,157.8,6.75,West,5.0,Manual,2010,Budget_Friendly
SKODA SUPERB,8,SKODA,SUPERB,1.8 TSI MT,1798.0,Petrol,54895,Kolkata,13.14,kmpl,First,160.0,7.5,East,5.0,Manual,2011,Budget_Friendly
SKODA SUPERB,10,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,35000,Mumbai,13.7,kmpl,Second,157.75,4.45,West,5.0,Automatic,2009,Budget_Friendly
SKODA SUPERB,3,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,14500,Mumbai,14.67,kmpl,First,177.46,20.75,West,5.0,Automatic,2016,Luxury_Cars
SKODA SUPERB,3,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,54253,Coimbatore,14.67,kmpl,First,177.46,16.81,South,5.0,Automatic,2016,Mid-Range
SKODA SUPERB,3,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,53000,Mumbai,14.67,kmpl,First,177.46,17.85,West,5.0,Automatic,2016,Mid-Range
SKODA SUPERB,8,SKODA,SUPERB,ELEGANCE 2.0 TDI CR AT,1968.0,Diesel,75000,Hyderabad,17.2,kmpl,First,138.1,9.44,South,5.0,Automatic,2011,Budget_Friendly
SKODA SUPERB,5,SKODA,SUPERB,ELEGANCE 2.0 TDI CR AT,1968.0,Diesel,81001,Coimbatore,17.2,kmpl,First,138.1,10.9,South,5.0,Automatic,2014,Mid-Range
SKODA SUPERB,8,SKODA,SUPERB,ELEGANCE 2.0 TDI CR AT,1968.0,Diesel,83010,Mumbai,17.2,kmpl,First,138.1,7.5,West,5.0,Automatic,2011,Budget_Friendly
SKODA SUPERB,4,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,34000,Mumbai,13.7,kmpl,First,157.75,13.65,West,5.0,Automatic,2015,Mid-Range
SKODA SUPERB,14,SKODA,SUPERB,2.8 V6 AT,2771.0,Petrol,13002,Kolkata,9.3,kmpl,First,193.1,3.25,East,5.0,Automatic,2005,Budget_Friendly
SKODA SUPERB,4,SKODA,SUPERB,STYLE 2.0 TDI AT,1968.0,Diesel,19000,Mumbai,18.19,kmpl,First,174.5,15.5,West,5.0,Automatic,2015,Mid-Range
SKODA SUPERB,7,SKODA,SUPERB,AMBITION 2.0 TDI CR AT,1968.0,Diesel,56400,Delhi,17.2,kmpl,First,138.1,8.0,North,5.0,Automatic,2012,Budget_Friendly
SKODA SUPERB,5,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,65000,Delhi,13.7,kmpl,First,157.75,11.95,North,5.0,Automatic,2014,Mid-Range
SKODA SUPERB,6,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,80000,Delhi,14.67,kmpl,Second,177.46,7.25,North,5.0,Automatic,2013,Budget_Friendly
SKODA SUPERB,14,SKODA,SUPERB,2.8 V6 AT,2771.0,Petrol,13000,Kolkata,9.3,kmpl,First,193.1,3.25,East,5.0,Automatic,2005,Budget_Friendly
SKODA SUPERB,10,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,75000,Bangalore,13.7,kmpl,Second,157.75,4.95,South,5.0,Automatic,2009,Budget_Friendly
SKODA SUPERB,2,SKODA,SUPERB,STYLE 1.8 TSI AT,1798.0,Petrol,73641,Kochi,14.67,kmpl,First,177.46,17.08,South,5.0,Automatic,2017,Mid-Range
SKODA SUPERB,8,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,78000,Delhi,13.7,kmpl,Second,157.75,4.5,North,5.0,Automatic,2011,Budget_Friendly
SKODA SUPERB,9,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,71473,Pune,13.7,kmpl,Second,157.75,5.35,West,5.0,Automatic,2010,Budget_Friendly
SKODA SUPERB,9,SKODA,SUPERB,1.8 TSI,1798.0,Petrol,35102,Pune,12.6,kmpl,First,161.6,5.5,West,5.0,Automatic,2010,Budget_Friendly
SKODA SUPERB,5,SKODA,SUPERB,ELEGANCE 2.0 TDI CR AT,1968.0,Diesel,51000,Delhi,17.2,kmpl,First,138.03,13.0,North,5.0,Automatic,2014,Mid-Range
SKODA SUPERB,2,SKODA,SUPERB,L&K 2.0 TDI AT,1968.0,Diesel,35000,Mumbai,18.19,kmpl,First,174.5,25.75,West,5.0,Automatic,2017,Luxury_Cars
SKODA SUPERB,2,SKODA,SUPERB,STYLE 2.0 TDI AT,1968.0,Diesel,42000,Mumbai,18.19,kmpl,First,174.5,22.99,West,5.0,Automatic,2017,Luxury_Cars
SKODA SUPERB,8,SKODA,SUPERB,ELEGANCE 1.8 TSI AT,1798.0,Petrol,42036,Mumbai,13.7,kmpl,First,157.75,6.25,West,5.0,Automatic,2011,Budget_Friendly
SKODA SUPERB,10,SKODA,SUPERB,3.6 V6 FSI,3597.0,Petrol,53000,Hyderabad,14.363617021276596,kmpl,First,262.6,4.75,South,5.0,Automatic,2009,Budget_Friendly
SKODA YETI,7,SKODA,YETI,AMBITION 4X2,1968.0,Diesel,64284,Kolkata,17.72,kmpl,First,108.49,5.5,East,5.0,Manual,2012,Budget_Friendly
SKODA YETI,3,SKODA,YETI,ELEGANCE 4X2,1968.0,Diesel,84000,Jaipur,17.72,kmpl,First,108.5,11.0,North,5.0,Manual,2016,Mid-Range
SKODA YETI,7,SKODA,YETI,AMBITION 4X2,1968.0,Diesel,99754,Hyderabad,17.72,kmpl,First,108.49,7.99,South,5.0,Manual,2012,Budget_Friendly
SKODA YETI,8,SKODA,YETI,ELEGANCE,1968.0,Diesel,79000,Chennai,17.67,kmpl,First,138.08,7.5,South,5.0,Manual,2011,Budget_Friendly
SKODA YETI,8,SKODA,YETI,AMBITION 4WD,1968.0,Diesel,97000,Pune,17.67,kmpl,First,138.08,6.0,West,5.0,Manual,2011,Budget_Friendly
SKODA YETI,9,SKODA,YETI,ELEGANCE,1968.0,Diesel,110009,Hyderabad,17.67,kmpl,First,138.08,6.99,South,5.0,Manual,2010,Budget_Friendly
SMART FORTWO,11,SMART,FORTWO,CDI AT,799.0,Diesel,103000,Pune,18.317138598019568,kmpl,Second,112.68283843378263,3.0,West,2.0,Automatic,2008,Budget_Friendly
TATA BOLT,2,TATA,BOLT,QUADRAJET XE,1248.0,Diesel,40000,Hyderabad,22.95,kmpl,First,74.0,5.25,South,5.0,Manual,2017,Budget_Friendly
TATA BOLT,2,TATA,BOLT,QUADRAJET XM,1248.0,Diesel,98500,Hyderabad,22.95,kmpl,First,74.0,6.0,South,5.0,Manual,2017,Budget_Friendly
TATA BOLT,3,TATA,BOLT,QUADRAJET XE,1248.0,Diesel,100303,Hyderabad,22.95,kmpl,First,74.0,3.7,South,5.0,Manual,2016,Budget_Friendly
TATA BOLT,3,TATA,BOLT,REVOTRON XT,1193.0,Petrol,10000,Chennai,17.57,kmpl,First,88.7,4.0,South,5.0,Manual,2016,Budget_Friendly
TATA HEXA,2,TATA,HEXA,XT,2179.0,Diesel,55000,Delhi,17.6,kmpl,First,153.86,12.0,North,7.0,Manual,2017,Mid-Range
TATA HEXA,0,TATA,HEXA,XTA,2179.0,Diesel,14233,Coimbatore,17.6,kmpl,First,153.86,17.85,South,7.0,Automatic,2019,Mid-Range
TATA HEXA,2,TATA,HEXA,XT,2179.0,Diesel,39800,Pune,17.6,kmpl,First,153.86,14.25,West,7.0,Manual,2017,Mid-Range
TATA HEXA,3,TATA,HEXA,XTA,2179.0,Diesel,39000,Jaipur,17.6,kmpl,First,153.86,13.5,North,7.0,Automatic,2016,Mid-Range
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET LS,1248.0,Diesel,65932,Chennai,22.3,kmpl,Second,74.0,1.95,South,5.0,Manual,2012,Budget_Friendly
TATA INDICA,3,TATA,INDICA,V2 ELS,1396.0,Diesel,178000,Chennai,25.0,kmpl,First,69.0,2.5,South,5.0,Manual,2016,Budget_Friendly
TATA INDICA,12,TATA,INDICA,V2 DLS BSII,1396.0,Diesel,200000,Jaipur,17.2,kmpl,Second,53.5,0.85,North,5.0,Manual,2007,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA AURA 1.3 QUADRAJET,1248.0,Diesel,91183,Pune,18.0,kmpl,First,75.0,2.85,West,5.0,Manual,2012,Budget_Friendly
TATA INDICA,5,TATA,INDICA,VISTA AQUA 1.3 QUADRAJET,1248.0,Diesel,133944,Hyderabad,18.0,kmpl,Second,75.0,3.5,South,5.0,Manual,2014,Budget_Friendly
TATA INDICA,5,TATA,INDICA,VISTA QUADRAJET LS,1248.0,Diesel,67000,Hyderabad,22.3,kmpl,First,74.0,2.5,South,5.0,Manual,2014,Budget_Friendly
TATA INDICA,10,TATA,INDICA,DLS,1405.0,Diesel,82000,Jaipur,13.5,kmpl,Second,67.68135135135135,0.75,North,5.0,Manual,2009,Budget_Friendly
TATA INDICA,11,TATA,INDICA,V2 DLS,1396.0,Diesel,77650,Chennai,17.2,kmpl,First,53.5,1.15,South,5.0,Manual,2008,Budget_Friendly
TATA INDICA,3,TATA,INDICA,V2 ELS,1396.0,Diesel,73000,Hyderabad,25.0,kmpl,First,69.0,2.2,South,5.0,Manual,2016,Budget_Friendly
TATA INDICA,8,TATA,INDICA,VISTA AURA 1.3 QUADRAJET,1248.0,Diesel,120000,Chennai,18.0,kmpl,First,75.0,1.75,South,5.0,Manual,2011,Budget_Friendly
TATA INDICA,12,TATA,INDICA,GLS BS IV,1193.0,Petrol,108995,Pune,15.3,kmpl,First,65.3,1.25,West,5.0,Manual,2007,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET VX,1248.0,Diesel,65000,Pune,22.3,kmpl,First,74.0,2.5,West,5.0,Manual,2012,Budget_Friendly
TATA INDICA,4,TATA,INDICA,V2 ELS,1396.0,Diesel,100073,Chennai,25.0,kmpl,Second,69.0,2.0,South,5.0,Manual,2015,Budget_Friendly
TATA INDICA,11,TATA,INDICA,V2 DLS TC,1405.0,Diesel,133000,Kolkata,16.8,kmpl,First,62.0,0.7,East,5.0,Manual,2008,Budget_Friendly
TATA INDICA,2,TATA,INDICA,V2 ELX,1396.0,Diesel,8200,Pune,25.0,kmpl,First,69.0,4.4,West,5.0,Manual,2017,Budget_Friendly
TATA INDICA,10,TATA,INDICA,DLS,1405.0,Diesel,75648,Kolkata,13.5,kmpl,First,67.68135135135135,0.82,East,5.0,Manual,2009,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET VX,1248.0,Diesel,137800,Hyderabad,22.3,kmpl,First,74.0,2.2,South,5.0,Manual,2012,Budget_Friendly
TATA INDICA,5,TATA,INDICA,VISTA QUADRAJET LS,1248.0,Diesel,180000,Pune,22.3,kmpl,First,74.0,2.5,West,5.0,Manual,2014,Budget_Friendly
TATA INDICA,2,TATA,INDICA,V2 ELS,1396.0,Diesel,129000,Chennai,25.0,kmpl,First,69.0,3.0,South,5.0,Manual,2017,Budget_Friendly
TATA INDICA,10,TATA,INDICA,VISTA AQUA 1.3 QUADRAJET,1248.0,Diesel,117000,Jaipur,18.0,kmpl,First,75.0,1.1,North,5.0,Manual,2009,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET LS,1248.0,Diesel,80000,Kolkata,22.3,kmpl,Second,74.0,1.2,East,5.0,Manual,2012,Budget_Friendly
TATA INDICA,14,TATA,INDICA,DLS,1405.0,Diesel,100000,Hyderabad,13.5,kmpl,Second,67.68135135135135,1.3,South,5.0,Manual,2005,Budget_Friendly
TATA INDICA,12,TATA,INDICA,GLS BS IV,1193.0,Petrol,137000,Pune,15.3,kmpl,Second,65.3,0.95,West,5.0,Manual,2007,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA TDI LX,1405.0,Diesel,90000,Jaipur,19.4,kmpl,First,70.0,2.5,North,5.0,Manual,2012,Budget_Friendly
TATA INDICA,13,TATA,INDICA,V2 DLG TC,1405.0,Diesel,133000,Mumbai,16.8,kmpl,Second,68.0,0.86,West,5.0,Manual,2006,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET VX,1248.0,Diesel,120000,Chennai,22.3,kmpl,Second,74.0,2.6,South,5.0,Manual,2012,Budget_Friendly
TATA INDICA,5,TATA,INDICA,VISTA TDI LS,1405.0,Diesel,75000,Mumbai,19.1,kmpl,First,70.0,3.3,West,5.0,Manual,2014,Budget_Friendly
TATA INDICA,3,TATA,INDICA,V2 ELS,1396.0,Diesel,80103,Hyderabad,25.0,kmpl,First,69.0,1.8,South,5.0,Manual,2016,Budget_Friendly
TATA INDICA,6,TATA,INDICA,V2 DLS BSIII,1405.0,Diesel,70000,Pune,17.88,kmpl,First,48.21,1.8,West,5.0,Manual,2013,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET 90 ZX PLUS,1248.0,Diesel,27000,Delhi,22.3,kmpl,First,88.8,3.5,North,5.0,Manual,2012,Budget_Friendly
TATA INDICA,11,TATA,INDICA,V2 DLX,1396.0,Diesel,50000,Kolkata,17.2,kmpl,First,53.5,0.85,East,5.0,Manual,2008,Budget_Friendly
TATA INDICA,8,TATA,INDICA,V2 DLE BSIII,1396.0,Diesel,96000,Hyderabad,17.88,kmpl,Second,52.8,0.91,South,5.0,Manual,2011,Budget_Friendly
TATA INDICA,4,TATA,INDICA,V2 2001-2011 ELS,1396.0,Diesel,80500,Hyderabad,25.0,kmpl,First,69.0,2.45,South,5.0,Manual,2015,Budget_Friendly
TATA INDICA,2,TATA,INDICA,V2 ELX,1396.0,Diesel,49000,Pune,25.0,kmpl,Second,69.0,1.6,West,5.0,Manual,2017,Budget_Friendly
TATA INDICA,15,TATA,INDICA,V2 DL BSIII,1396.0,Diesel,200000,Hyderabad,17.88,kmpl,Second,52.8,0.85,South,5.0,Manual,2004,Budget_Friendly
TATA INDICA,2,TATA,INDICA,V2 ELS,1396.0,Diesel,100400,Chennai,25.0,kmpl,First,69.0,2.85,South,5.0,Manual,2017,Budget_Friendly
TATA INDICA,6,TATA,INDICA,V2 DLS,1396.0,Diesel,62188,Hyderabad,17.2,kmpl,First,53.5,2.95,South,5.0,Manual,2013,Budget_Friendly
TATA INDICA,6,TATA,INDICA,VISTA QUADRAJET VX,1248.0,Diesel,99500,Hyderabad,22.3,kmpl,Second,74.0,3.05,South,5.0,Manual,2013,Budget_Friendly
TATA INDICA,7,TATA,INDICA,VISTA QUADRAJET VX,1248.0,Diesel,110000,Hyderabad,22.3,kmpl,First,74.0,2.8,South,5.0,Manual,2012,Budget_Friendly
TATA INDICA,13,TATA,INDICA,LEI,1405.0,Petrol,78000,Pune,13.5,kmpl,Second,60.0,1.0,West,5.0,Manual,2006,Budget_Friendly
TATA INDIGO,9,TATA,INDIGO,ECS GLX,1193.0,Petrol,70500,Pune,15.64,kmpl,First,64.1,1.5,West,5.0,Manual,2010,Budget_Friendly
TATA INDIGO,6,TATA,INDIGO,LX,1405.0,Diesel,59138,Coimbatore,17.0,kmpl,First,70.0,2.58,South,5.0,Manual,2013,Budget_Friendly
TATA INDIGO,11,TATA,INDIGO,LS DICOR,1396.0,Diesel,138000,Pune,17.1,kmpl,Second,70.0,1.25,West,5.0,Manual,2008,Budget_Friendly
TATA INDIGO,14,TATA,INDIGO,LS,1405.0,Diesel,108000,Jaipur,17.0,kmpl,First,70.0,1.0,North,5.0,Manual,2005,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,ECS ELX BS IV,1396.0,Diesel,150000,Delhi,25.0,kmpl,First,69.01,2.5,North,5.0,Manual,2015,Budget_Friendly
TATA INDIGO,3,TATA,INDIGO,CS EVX,1396.0,Diesel,65000,Jaipur,25.0,kmpl,First,69.01,2.8,North,5.0,Manual,2016,Budget_Friendly
TATA INDIGO,2,TATA,INDIGO,GLE,1396.0,Petrol,23228,Hyderabad,14.4,kmpl,First,65.0,4.5,South,5.0,Manual,2017,Budget_Friendly
TATA INDIGO,8,TATA,INDIGO,ECS LX BSIV,1396.0,Diesel,124000,Chennai,23.03,kmpl,First,69.0,2.3,South,5.0,Manual,2011,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,LX,1405.0,Diesel,78008,Ahmedabad,17.0,kmpl,First,70.0,2.9,West,5.0,Manual,2015,Budget_Friendly
TATA INDIGO,5,TATA,INDIGO,CS EMAX CNG GLX,1193.0,CNG,41000,Pune,24.6,km/kg,First,55.23,3.25,West,5.0,Manual,2014,Budget_Friendly
TATA INDIGO,3,TATA,INDIGO,CS EVX,1396.0,Diesel,78000,Chennai,25.0,kmpl,Second,69.01,2.35,South,5.0,Manual,2016,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,CS EMAX CNG GLX,1193.0,CNG,75000,Chennai,24.6,km/kg,First,55.23,3.25,South,5.0,Manual,2015,Budget_Friendly
TATA INDIGO,11,TATA,INDIGO,CS LX (TDI) BS III,1396.0,Diesel,128813,Jaipur,19.09,kmpl,First,69.0,1.5,North,5.0,Manual,2008,Budget_Friendly
TATA INDIGO,13,TATA,INDIGO,LS,1405.0,Diesel,160000,Pune,17.0,kmpl,First,70.0,1.0,West,5.0,Manual,2006,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,CS EVX,1396.0,Diesel,100073,Chennai,25.0,kmpl,Second,69.01,2.0,South,5.0,Manual,2015,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,ECS LS (TDI) BS-III,1405.0,Diesel,83000,Pune,19.09,kmpl,First,69.01,2.7,West,5.0,Manual,2015,Budget_Friendly
TATA INDIGO,3,TATA,INDIGO,ECS ELS BS IV,1396.0,Diesel,78000,Kolkata,25.0,kmpl,First,69.01,2.3,East,5.0,Manual,2016,Budget_Friendly
TATA INDIGO,8,TATA,INDIGO,XL CLASSIC DICOR,1396.0,Diesel,80000,Delhi,23.57,kmpl,First,70.0,1.2,North,5.0,Manual,2011,Budget_Friendly
TATA INDIGO,11,TATA,INDIGO,LS,1405.0,Diesel,99000,Chennai,17.0,kmpl,Second,70.0,1.6,South,5.0,Manual,2008,Budget_Friendly
TATA INDIGO,11,TATA,INDIGO,GLE,1396.0,Petrol,73000,Chennai,14.4,kmpl,First,65.0,0.8,South,5.0,Manual,2008,Budget_Friendly
TATA INDIGO,11,TATA,INDIGO,LS,1405.0,Diesel,300000,Jaipur,17.0,kmpl,First,70.0,1.0,North,5.0,Manual,2008,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,CS EGVX,1193.0,Petrol,103000,Kolkata,15.64,kmpl,First,64.08,3.0,East,5.0,Manual,2015,Budget_Friendly
TATA INDIGO,6,TATA,INDIGO,ECS ELX BS IV,1396.0,Diesel,31000,Ahmedabad,25.0,kmpl,First,69.01,2.7,West,5.0,Manual,2013,Budget_Friendly
TATA INDIGO,3,TATA,INDIGO,CS EVX,1396.0,Diesel,52000,Pune,25.0,kmpl,Second,69.01,2.4,West,5.0,Manual,2016,Budget_Friendly
TATA INDIGO,10,TATA,INDIGO,CS LX (TDI) BS III,1396.0,Diesel,167000,Chennai,19.09,kmpl,Second,69.0,2.7,South,5.0,Manual,2009,Budget_Friendly
TATA INDIGO,6,TATA,INDIGO,ECS GLE BSIII,1193.0,Petrol,70000,Pune,15.4,kmpl,Second,65.0,1.5,West,5.0,Manual,2013,Budget_Friendly
TATA INDIGO,14,TATA,INDIGO,LX BSII,1405.0,Diesel,92000,Hyderabad,16.1,kmpl,Second,70.0,1.1,South,5.0,Manual,2005,Budget_Friendly
TATA INDIGO,7,TATA,INDIGO,LX,1405.0,Diesel,50123,Ahmedabad,17.0,kmpl,First,70.0,1.9,West,5.0,Manual,2012,Budget_Friendly
TATA INDIGO,7,TATA,INDIGO,CS EGLX BS IV,1193.0,Petrol,30000,Jaipur,15.64,kmpl,Second,64.08,2.3,North,5.0,Manual,2012,Budget_Friendly
TATA INDIGO,11,TATA,INDIGO,XL GRAND PETROL,1396.0,Petrol,52000,Pune,12.85,kmpl,Second,99.6,1.3,West,5.0,Manual,2008,Budget_Friendly
TATA INDIGO,4,TATA,INDIGO,CS EGLX BS IV,1193.0,Petrol,83000,Pune,15.64,kmpl,First,64.08,2.7,West,5.0,Manual,2015,Budget_Friendly
TATA MANZA,7,TATA,MANZA,ELAN QUADRAJET BS IV,1248.0,Diesel,73000,Pune,21.12,kmpl,First,88.8,3.4,West,5.0,Manual,2012,Budget_Friendly
